dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j20,PSP115.SCH,solver_3,feasible,33,1602.7,2.00,8,42,120,true,"0, 0, 10, 0, 8, 8, 8, 19, 20, 13, 20, 10, 5, 16, 24, 26, 19, 24, 24, 19"
sm_j20,PSP117.SCH,solver_3,feasible,39,1602.5,2.00,8,42,120,true,"0, 15, 3, 10, 0, 0, 0, 10, 12, 22, 4, 13, 30, 0, 15, 12, 30, 31, 31, 21"
sm_j20,PSP119.SCH,solver_3,feasible,43,1600.3,2.00,8,42,120,true,"0, 10, 0, 4, 24, 0, 17, 6, 19, 28, 11, 8, 10, 13, 19, 10, 24, 36, 30, 24"
sm_j20,PSP120.SCH,solver_3,feasible,31,1601.1,2.00,8,42,120,true,"0, 0, 0, 0, 0, 1, 5, 14, 10, 8, 8, 8, 15, 23, 17, 15, 15, 13, 24, 13"
sm_j20,PSP121.SCH,solver_3,feasible,80,1601.4,2.00,8,42,120,true,"51, 21, 43, 5, 53, 70, 0, 4, 40, 40, 21, 29, 28, 34, 7, 15, 15, 63, 43, 76"
sm_j20,PSP122.SCH,solver_3,feasible,93,1602.2,2.00,8,42,120,true,"5, 58, 63, 0, 38, 43, 14, 21, 41, 5, 43, 50, 28, 34, 61, 63, 71, 80, 80, 90"
sm_j20,PSP124.SCH,solver_3,feasible,84,1600.9,2.00,8,42,120,true,"3, 2, 3, 37, 68, 0, 17, 52, 25, 74, 60, 75, 30, 46, 81, 60, 9, 9, 46, 75"
sm_j20,PSP123.SCH,solver_3,feasible,77,1601.3,2.00,8,42,120,true,"33, 5, 0, 18, 25, 22, 46, 26, 5, 0, 38, 53, 50, 60, 27, 40, 9, 71, 64, 64"
sm_j20,PSP127.SCH,solver_3,feasible,87,1603.1,2.00,8,42,120,true,"0, 21, 17, 7, 12, 17, 34, 46, 63, 22, 62, 69, 39, 63, 46, 31, 63, 78, 32, 56"
sm_j20,PSP125.SCH,solver_3,feasible,91,1604.8,2.00,8,42,120,true,"0, 29, 4, 25, 15, 22, 51, 34, 15, 25, 14, 41, 82, 75, 41, 86, 86, 89, 58, 68"
sm_j20,PSP126.SCH,solver_3,feasible,84,1608.0,2.00,8,42,120,true,"7, 50, 58, 9, 0, 46, 39, 19, 51, 51, 22, 78, 43, 9, 65, 30, 72, 30, 0, 81"
sm_j20,PSP128.SCH,solver_3,feasible,100,1604.2,2.00,8,42,120,true,"18, 62, 49, 9, 0, 34, 42, 27, 64, 9, 49, 55, 85, 78, 72, 89, 78, 69, 64, 96"
sm_j20,PSP129.SCH,solver_3,feasible,92,1603.0,2.00,8,42,120,true,"28, 0, 0, 37, 17, 24, 9, 28, 40, 68, 79, 30, 48, 81, 86, 50, 89, 71, 59, 59"
sm_j20,PSP130.SCH,solver_3,feasible,96,1600.2,2.00,8,42,120,true,"30, 14, 0, 45, 36, 14, 6, 26, 22, 4, 36, 76, 49, 65, 69, 79, 45, 89, 62, 53"
sm_j20,PSP131.SCH,solver_3,feasible,41,1601.9,2.00,8,42,120,true,"0, 8, 5, 9, 0, 0, 23, 0, 9, 20, 16, 19, 32, 23, 13, 17, 14, 27, 34, 34"
sm_j20,PSP132.SCH,solver_3,feasible,55,1601.7,2.00,8,42,120,true,"7, 20, 13, 29, 39, 20, 34, 13, 44, 29, 31, 27, 0, 0, 12, 37, 44, 7, 52, 21"
